order_id,customer_id,product_id,category,payment_method,order_time,price,quantity,total_amount,status
O378854,C80,P34,Home,Debit Card,2025-08-23 18:18:00,116.85,4,467.4,Completed
O913459,C132,P3,Books,Debit Card,2025-08-23 02:55:00,432.73,3,1298.19,Completed
O798796,C104,P31,Home,Debit Card,2025-08-21 02:35:00,329.0,5,1645.0,Completed
O187409,C94,P25,Electronics,Credit Card,2025-08-20 23:36:00,358.7,1,358.7,Completed
O741807,C122,P42,Home,UPI,2025-08-20 07:16:00,461.94,1,461.94,Completed
O237972,C96,P27,Books,PayPal,2025-08-23 15:27:00,147.16,5,735.8,Completed
O941059,C71,P3,Home,Debit Card,2025-08-21 16:06:00,360.41,5,1802.05,Completed
O357112,C35,P32,Sports,UPI,2025-08-22 07:52:00,269.15,1,269.15,Completed
O982190,C193,P3,Home,Credit Card,2025-08-20 15:16:00,402.12,1,402.12,Completed
O279178,C95,P14,Home,PayPal,2025-08-24 04:18:00,222.02,3,666.06,Completed
O547511,C120,P4,Electronics,UPI,2025-08-24 07:59:00,206.34,4,825.36,Completed
O822709,C121,P7,Sports,Debit Card,2025-08-21 08:51:00,289.06,4,1156.24,Completed
O751135,C79,P2,Books,PayPal,2025-08-24 00:26:00,419.31,3,1257.93,Completed
O471177,C164,P9,Electronics,,2025-08-23 04:25:00,341.63,2,683.26,Cancelled
O795654,C89,P13,Electronics,PayPal,2025-08-23 17:15:00,458.31,3,1374.93,Completed
O127781,C115,P22,,Cash,2025-08-23 06:03:00,141.31,1,141.31,Completed
O563578,C116,P22,Books,Credit Card,2025-08-22 00:17:00,383.18,2,766.36,Completed
O936109,C7,P2,Books,Credit Card,2025-08-23 23:55:00,417.55,2,835.1,Completed
O307558,C141,P32,Home,Credit Card,2025-08-22 08:06:00,179.96,1,179.96,Completed
O259934,C113,P44,Clothing,Credit Card,2025-08-23 12:43:00,438.77,5,2193.85,Completed
O442015,C169,P5,Home,PayPal,2025-08-20 14:26:00,205.37,2,410.74,Cancelled
O527889,C103,P36,Clothing,Debit Card,2025-08-22 12:30:00,472.31,4,1889.24,Completed
O420179,C33,P40,Electronics,Debit Card,2025-08-21 15:50:00,183.96,4,735.84,Completed
O697474,C131,P16,Clothing,UPI,2025-08-22 13:06:00,196.21,2,392.42,Completed
O628052,C47,P17,Books,Credit Card,2025-08-24 05:09:00,90.68,2,181.36,Completed
O419218,C17,P39,Books,UPI,2025-08-20 15:04:00,376.54,5,1882.7,Completed
O980586,C113,P23,Home,Credit Card,2025-08-22 08:31:00,25.63,4,102.52,Completed
O355427,C135,P35,Electronics,Cash,2025-08-24 02:33:00,44.08,2,88.16,Cancelled
O287826,C75,P21,Books,PayPal,2025-08-24 16:27:00,426.74,1,426.74,Completed
O269135,C71,P16,Electronics,UPI,2025-08-21 21:06:00,153.23,1,153.23,Completed
O299483,C82,P35,Sports,Cash,2025-08-23 15:45:00,151.63,1,151.63,Completed
O966642,C87,P12,Clothing,PayPal,2025-08-23 05:01:00,415.58,3,1246.74,Completed
O325907,C111,P32,Electronics,Credit Card,2025-08-21 20:37:00,420.88,1,420.88,Completed
O705064,C143,P43,Home,PayPal,2025-08-21 06:30:00,78.79,3,236.37,Cancelled
O379752,C171,P4,Clothing,PayPal,2025-08-22 08:03:00,188.94,3,566.82,Completed
O727684,C165,P38,Electronics,PayPal,2025-08-20 11:03:00,32.55,4,130.2,Completed
O971418,C46,P28,Books,Cash,2025-08-22 11:35:00,462.49,2,924.98,Completed
O226646,C18,P37,Home,UPI,2025-08-23 02:01:00,289.26,2,578.52,Completed
O902635,C187,P36,Books,Credit Card,2025-08-20 16:40:00,260.81,5,1304.05,Completed
O769987,C79,P3,Clothing,Debit Card,2025-08-20 13:12:00,227.08,4,908.32,Completed
O324692,C98,P49,Books,Credit Card,2025-08-21 14:39:00,37.6,3,112.8,Completed
O707899,C78,P5,Home,Debit Card,2025-08-24 14:25:00,212.47,3,637.41,Cancelled
O157667,C148,P2,Books,UPI,2025-08-22 06:00:00,204.97,5,1024.85,Completed
O882019,C197,P43,Home,Credit Card,2025-08-20 04:33:00,82.38,5,411.9,Completed
O244897,C72,P2,Sports,Cash,2025-08-22 22:01:00,320.18,2,640.36,Completed
O737546,C144,P31,Electronics,PayPal,2025-08-23 16:41:00,340.13,4,1360.52,Completed
O917390,C89,P12,Books,Cash,2025-08-20 09:35:00,285.18,2,570.36,Completed
O183370,C194,P46,Home,UPI,2025-08-21 10:45:00,218.04,3,654.12,Cancelled
O169597,C21,P1,Electronics,Credit Card,2025-08-22 07:10:00,198.37,4,793.48,Completed
O843624,C118,P7,Home,Cash,2025-08-20 06:06:00,397.58,5,1987.9,Completed
O548726,C123,P49,Books,PayPal,2025-08-22 08:17:00,190.76,2,381.52,Completed
O673048,C54,P48,Sports,UPI,2025-08-22 17:31:00,59.39,2,118.78,Completed
O436092,C133,P36,Clothing,Credit Card,2025-08-23 12:30:00,421.74,4,1686.96,Completed
O317812,C11,P19,Sports,UPI,2025-08-20 22:31:00,87.67,2,175.34,Completed
O574341,C186,P41,Electronics,UPI,2025-08-20 18:47:00,493.91,1,493.91,Completed
O408641,C98,P25,Home,PayPal,2025-08-21 08:56:00,417.76,1,417.76,Completed
O733225,C29,P7,Electronics,PayPal,2025-08-23 09:04:00,205.63,2,411.26,Completed
O387358,C177,P49,Books,Debit Card,2025-08-24 14:31:00,101.86,5,509.3,Completed
O193907,C38,P23,Electronics,Cash,2025-08-22 01:43:00,119.96,3,359.88,Cancelled
O910479,C192,P28,Sports,Credit Card,2025-08-20 23:46:00,239.77,4,959.08,Completed
O604248,C9,P45,Sports,Credit Card,2025-08-20 15:14:00,258.52,3,775.56,Completed
O752436,C49,P16,Clothing,Cash,2025-08-22 20:41:00,390.96,3,1172.88,Completed
O937010,C74,P16,Electronics,Credit Card,2025-08-23 19:08:00,242.6,2,485.2,Completed
O534514,C120,P45,Home,UPI,2025-08-20 15:03:00,167.81,5,839.05,Completed
O403120,C54,P22,Home,Cash,2025-08-23 09:24:00,239.99,2,479.98,Completed
O602212,C70,P36,Books,Debit Card,2025-08-22 17:19:00,14.96,5,74.8,Completed
O498779,C38,P25,Clothing,Cash,2025-08-24 13:41:00,469.23,4,1876.92,Completed
O487689,C34,P50,Home,Credit Card,2025-08-20 12:48:00,438.48,5,2192.4,Cancelled
O503066,C198,P23,Home,Debit Card,2025-08-24 02:06:00,302.81,5,1514.05,Completed
O718301,C136,P13,Sports,UPI,2025-08-24 20:51:00,422.68,5,2113.4,Completed
O687692,C5,P8,Electronics,Debit Card,2025-08-20 14:41:00,358.49,2,716.98,Completed
O809727,C174,P47,Electronics,Debit Card,2025-08-21 13:05:00,119.13,1,119.13,Completed
O526090,C11,P23,Sports,Debit Card,2025-08-23 15:59:00,91.96,2,183.92,Completed
O563129,C59,P46,Clothing,UPI,2025-08-24 06:25:00,272.94,3,818.82,Completed
O984205,C31,P38,Books,UPI,2025-08-21 08:59:00,54.38,2,108.76,Completed
O785045,C18,P2,Electronics,UPI,2025-08-24 13:35:00,259.49,1,259.49,Completed
O842649,C86,P3,Sports,PayPal,2025-08-24 01:39:00,47.01,3,141.03,Completed
O848118,C196,P34,Sports,Debit Card,2025-08-23 15:25:00,178.87,1,178.87,Completed
O896052,C70,P9,Sports,Debit Card,2025-08-22 21:28:00,16.26,5,81.3,Completed
O133686,C19,P40,Electronics,Debit Card,2025-08-20 10:09:00,222.91,4,891.64,Completed
O644364,C63,P26,Clothing,PayPal,2025-08-23 12:23:00,454.84,5,2274.2,Completed
O531067,C28,P47,Sports,Debit Card,2025-08-23 06:58:00,217.58,4,870.32,Completed
O334214,C158,P35,Sports,Cash,2025-08-23 17:13:00,389.25,3,1167.75,Completed
O395667,C176,P4,Electronics,Cash,2025-08-21 01:59:00,149.57,4,598.28,Cancelled
O962524,C53,P43,Sports,PayPal,2025-08-20 17:34:00,480.39,1,480.39,Completed
O303499,C29,P10,Books,UPI,2025-08-20 12:20:00,291.07,5,1455.35,Completed
O197393,C55,P30,Clothing,PayPal,2025-08-23 02:55:00,468.93,3,1406.79,Completed
O646134,C19,P17,Home,Cash,2025-08-21 16:56:00,382.66,2,765.32,Completed
O443156,C78,P10,Electronics,UPI,2025-08-23 00:27:00,158.2,1,158.2,Completed
O335565,C55,P43,Electronics,Cash,2025-08-20 08:28:00,180.77,3,542.31,Completed
O734892,C24,P2,Home,Cash,2025-08-23 17:47:00,211.82,4,847.28,Completed
O963365,C47,P20,,Credit Card,2025-08-22 01:27:00,397.68,2,795.36,Completed
O831889,C20,P12,Electronics,UPI,2025-08-23 10:48:00,125.97,1,125.97,Completed
O486998,C7,P8,Clothing,PayPal,2025-08-22 19:50:00,177.44,5,887.2,Completed
O303189,C7,P2,Home,Credit Card,2025-08-24 18:25:00,252.72,1,252.72,Cancelled
O554276,C20,P3,Home,Debit Card,2025-08-22 18:23:00,444.23,1,444.23,Completed
O630733,C73,P41,,Cash,2025-08-23 15:06:00,11.27,5,56.35,Completed
O744041,C25,P29,Home,UPI,2025-08-20 06:31:00,284.45,3,853.35,Cancelled
O443815,C197,P36,Sports,Debit Card,2025-08-23 04:03:00,342.94,4,1371.76,Completed
O296433,C61,P12,Clothing,Debit Card,2025-08-24 14:52:00,73.66,3,220.98,Completed
O363191,C29,P15,Electronics,UPI,2025-08-23 06:28:00,110.35,4,441.4,Completed
O135035,C101,P35,Sports,UPI,2025-08-24 09:57:00,205.95,2,411.9,Completed
O978210,C139,P26,Clothing,Cash,2025-08-20 20:05:00,147.04,1,147.04,Completed
O273706,C59,P49,Home,Credit Card,2025-08-21 05:27:00,228.6,3,685.8,Cancelled
O787371,C157,P7,Books,Credit Card,2025-08-23 14:45:00,79.44,2,158.88,Completed
O603646,C184,P48,Books,Debit Card,2025-08-22 17:53:00,219.61,4,878.44,Completed
O447749,C28,P18,Home,,2025-08-24 20:27:00,317.42,1,317.42,Completed
O592455,C185,P43,Clothing,Cash,2025-08-23 07:23:00,212.09,4,848.36,Completed
O910908,C32,P12,Clothing,Credit Card,2025-08-24 21:26:00,223.18,5,1115.9,Completed
O747286,C175,P50,Electronics,PayPal,2025-08-23 12:41:00,153.14,3,459.42,Completed
O277460,C2,P40,Clothing,PayPal,2025-08-20 03:05:00,430.64,5,2153.2,Completed
O201921,C75,P12,Sports,Credit Card,2025-08-21 22:11:00,47.79,2,95.58,Completed
O706366,C54,P45,Clothing,Credit Card,2025-08-23 21:42:00,288.84,5,1444.2,Cancelled
O474799,C102,P18,Home,Debit Card,2025-08-22 02:58:00,87.33,4,349.32,Completed
O730020,C8,P36,Electronics,Cash,2025-08-21 22:19:00,124.56,5,622.8,Completed
O913220,C19,P29,Books,PayPal,2025-08-20 01:27:00,385.3,2,770.6,Completed
O702711,C48,P12,Books,UPI,2025-08-21 17:30:00,146.92,4,587.68,Completed
O784871,C1,P26,Home,UPI,2025-08-20 14:44:00,369.57,2,739.14,Completed
O547656,C53,P21,Home,Cash,2025-08-24 03:45:00,491.27,3,1473.81,Completed
O274662,C169,P7,Electronics,Cash,2025-08-20 11:16:00,178.26,1,178.26,Completed
O991135,C60,P5,Electronics,UPI,2025-08-21 02:40:00,325.02,3,975.06,Completed
O842086,C94,P7,Electronics,Credit Card,2025-08-24 17:51:00,283.77,3,851.31,Completed
O145702,C171,P29,Home,UPI,2025-08-20 15:45:00,396.92,5,1984.6,Completed
O681507,C156,P3,Electronics,,2025-08-24 19:30:00,151.95,5,759.75,Completed
O235287,C157,P7,Home,Debit Card,2025-08-23 19:44:00,433.15,2,866.3,Completed
O209919,C13,P27,Electronics,Debit Card,2025-08-20 04:06:00,476.75,3,1430.25,Completed
O369664,C103,P36,Sports,Cash,2025-08-20 17:37:00,249.95,1,249.95,Completed
O576350,C11,P42,Sports,UPI,2025-08-22 07:02:00,74.3,5,371.5,Completed
O424062,C114,P27,Clothing,Cash,2025-08-24 15:56:00,257.33,5,1286.65,Completed
O218064,C73,P33,Sports,Cash,2025-08-20 22:01:00,251.99,5,1259.95,Completed
O952825,C14,P31,,Cash,2025-08-22 13:33:00,417.44,4,1669.76,Completed
O571777,C106,P26,Clothing,Debit Card,2025-08-20 09:01:00,435.95,1,435.95,Completed
O296588,C153,P1,Books,Cash,2025-08-21 04:25:00,320.45,1,320.45,Completed
O133364,C189,P5,Home,Cash,2025-08-21 17:49:00,283.41,1,283.41,Completed
O576733,C153,P48,Books,PayPal,2025-08-20 14:43:00,73.35,3,220.05,Completed
O529232,C85,P49,Books,Debit Card,2025-08-23 14:34:00,207.41,3,622.23,Cancelled
O748163,C37,P8,Electronics,UPI,2025-08-20 05:49:00,234.65,5,1173.25,Completed
O971953,C6,P42,Electronics,Credit Card,2025-08-23 18:19:00,114.96,2,229.92,Completed
O548367,C72,P45,Sports,PayPal,2025-08-20 08:10:00,166.91,2,333.82,Completed
O609176,C190,P19,Sports,Credit Card,2025-08-22 14:11:00,282.21,5,1411.05,Completed
O835396,C182,P16,Home,Credit Card,2025-08-23 07:40:00,358.47,4,1433.88,Completed
O689822,C50,P27,Electronics,Debit Card,2025-08-20 16:38:00,220.28,4,881.12,Completed
O710384,C123,P24,Home,PayPal,2025-08-23 09:39:00,124.76,2,249.52,Completed
O825492,C58,P41,Clothing,UPI,2025-08-24 04:19:00,102.63,5,513.15,Cancelled
O643380,C191,P11,Clothing,Credit Card,2025-08-24 23:00:00,329.21,5,1646.05,Completed
O872179,C183,P34,Books,Credit Card,2025-08-20 06:34:00,316.62,2,633.24,Completed
O368316,C67,P1,Books,PayPal,2025-08-24 09:18:00,326.12,3,978.36,Completed
O779577,C200,P47,Home,Debit Card,2025-08-22 10:31:00,79.98,5,399.9,Completed
O846480,C59,P30,Books,PayPal,2025-08-24 07:22:00,331.43,2,662.86,Cancelled
O258951,C7,P6,Sports,Cash,2025-08-21 06:41:00,70.01,1,70.01,Completed
O189933,C16,P40,Electronics,Credit Card,2025-08-20 07:38:00,415.36,1,415.36,Completed
O522260,C31,P6,Electronics,UPI,2025-08-23 23:01:00,396.2,5,1981.0,Completed
O154559,C55,P36,Sports,Debit Card,2025-08-23 01:49:00,206.85,4,827.4,Completed
O962716,C104,P14,Sports,Credit Card,2025-08-22 12:33:00,122.73,2,245.46,Completed
O819526,C131,P45,Electronics,Credit Card,2025-08-23 04:40:00,476.62,1,476.62,Completed
O965584,C103,P10,Clothing,Cash,2025-08-20 09:14:00,311.86,1,311.86,Completed
O469598,C27,P25,Electronics,UPI,2025-08-21 22:37:00,77.71,4,310.84,Completed
O255965,C117,P21,Clothing,Cash,2025-08-22 20:48:00,359.02,3,1077.06,Completed
O545786,C118,P25,Home,PayPal,2025-08-21 13:24:00,241.03,3,723.09,Cancelled
O358149,C161,P40,Books,Cash,2025-08-23 19:00:00,359.2,1,359.2,Completed
O896332,C94,P14,Books,PayPal,2025-08-20 14:56:00,324.35,3,973.05,Completed
O944231,C74,P15,Home,UPI,2025-08-24 13:17:00,402.91,3,1208.73,Completed
O531042,C135,P34,Sports,UPI,2025-08-22 02:31:00,227.99,5,1139.95,Completed
O640922,C128,P3,Books,Credit Card,2025-08-24 12:16:00,254.08,1,254.08,Completed
O583541,C45,P46,Home,PayPal,2025-08-23 12:29:00,257.85,5,1289.25,Completed
O221892,C34,P28,Sports,Credit Card,2025-08-23 15:35:00,457.92,3,1373.76,Completed
O523886,C144,P4,Books,Credit Card,2025-08-21 17:57:00,152.33,4,609.32,Completed
O386956,C196,P38,Sports,Credit Card,2025-08-20 09:26:00,192.95,2,385.9,Completed
O360004,C85,P35,Books,UPI,2025-08-23 16:46:00,491.32,2,982.64,Completed
O614312,C91,P21,Clothing,,2025-08-23 18:55:00,368.77,1,368.77,Completed
O856179,C56,P12,Electronics,PayPal,2025-08-21 19:45:00,355.9,5,1779.5,Completed
O233520,C155,P22,Electronics,UPI,2025-08-20 16:57:00,398.23,5,1991.15,Completed
O712519,C114,P13,Electronics,UPI,2025-08-21 22:41:00,499.26,4,1997.04,Completed
O132397,C101,P38,Books,UPI,2025-08-23 06:45:00,62.6,2,125.2,Completed
O183224,C62,P47,Home,Cash,2025-08-22 21:07:00,462.83,3,1388.49,Completed
O744303,C108,P25,Home,Cash,2025-08-24 11:11:00,378.34,3,1135.02,Completed
O906999,C62,P47,Sports,UPI,2025-08-22 17:28:00,177.0,5,885.0,Completed
O818531,C84,P47,Clothing,Debit Card,2025-08-23 00:45:00,442.39,3,1327.17,Completed
O475021,C155,P49,Electronics,Cash,2025-08-22 02:19:00,403.44,1,403.44,Completed
O630054,C95,P31,Home,UPI,2025-08-24 00:41:00,14.08,3,42.24,Cancelled
O140720,C70,P5,Clothing,Debit Card,2025-08-22 09:27:00,335.95,1,335.95,Completed
O881601,C69,P10,Books,Debit Card,2025-08-23 03:29:00,228.87,3,686.61,Completed
O828105,C69,P15,Electronics,UPI,2025-08-23 10:05:00,27.58,3,82.74,Completed
O233327,C127,P13,Electronics,Debit Card,2025-08-21 16:27:00,384.48,5,1922.4,Completed
O325325,C22,P31,Home,PayPal,2025-08-24 14:15:00,333.74,2,667.48,Completed
O838066,C150,P33,Electronics,Credit Card,2025-08-23 13:36:00,148.45,1,148.45,Completed
O900192,C39,P21,Books,PayPal,2025-08-21 02:44:00,475.52,1,475.52,Completed
O518254,C77,P36,Home,PayPal,2025-08-21 20:06:00,81.31,1,81.31,Completed
O239601,C36,P29,Books,Debit Card,2025-08-20 11:15:00,107.99,5,539.95,Completed
O953010,C73,P8,Home,Debit Card,2025-08-20 01:43:00,382.98,1,382.98,Completed
O593976,C175,P2,Sports,Cash,2025-08-22 22:16:00,142.99,1,142.99,Completed
O333303,C69,P47,Electronics,Credit Card,2025-08-22 12:07:00,327.12,1,327.12,Completed
O467501,C71,P13,Home,PayPal,2025-08-20 19:08:00,42.2,1,42.2,Completed
O340443,C70,P39,Home,UPI,2025-08-20 16:54:00,242.48,5,1212.4,Completed
O358920,C33,P12,Books,Debit Card,2025-08-23 23:01:00,225.19,5,1125.95,Completed
O277883,C123,P21,Electronics,UPI,2025-08-21 17:50:00,112.13,5,560.65,Completed
O590123,C107,P40,Home,PayPal,2025-08-20 21:25:00,277.74,4,1110.96,Completed
O511172,C163,P36,,Cash,2025-08-20 13:30:00,86.37,4,345.48,Completed
O728544,C38,P25,Home,Debit Card,2025-08-24 01:42:00,161.86,5,809.3,Completed
O938104,C194,P10,Sports,Cash,2025-08-21 09:17:00,10.48,2,20.96,Completed
O128735,C57,P48,Sports,Cash,2025-08-23 19:50:00,305.14,5,1525.7,Completed
O481184,C41,P17,Sports,Debit Card,2025-08-24 23:40:00,69.91,2,139.82,Completed
O659281,C17,P29,Electronics,Debit Card,2025-08-21 16:00:00,342.52,2,685.04,Completed
O180616,C160,P12,Books,Debit Card,2025-08-20 19:16:00,184.18,4,736.72,Completed
O853134,C71,P36,Home,,2025-08-24 02:36:00,81.12,4,324.48,Cancelled
O474315,C91,P11,Electronics,PayPal,2025-08-24 13:16:00,72.94,2,145.88,Completed
O765991,C157,P34,Electronics,Credit Card,2025-08-21 15:54:00,180.07,4,720.28,Completed
O455857,C4,P41,Books,Debit Card,2025-08-23 20:05:00,280.73,5,1403.65,Completed
O516484,C4,P31,Clothing,Debit Card,2025-08-20 20:22:00,283.48,3,850.44,Completed
O491057,C87,P4,Electronics,PayPal,2025-08-21 20:38:00,459.98,1,459.98,Completed
O935832,C76,P38,Clothing,Credit Card,2025-08-24 01:22:00,422.41,5,2112.05,Cancelled
O818664,C76,P5,Clothing,Cash,2025-08-24 13:45:00,448.56,5,2242.8,Completed
O884290,C1,P43,Sports,UPI,2025-08-24 06:50:00,437.3,5,2186.5,Completed
O983898,C4,P22,Home,PayPal,2025-08-21 16:09:00,453.16,4,1812.64,Completed
O539338,C134,P11,Clothing,UPI,2025-08-21 02:56:00,28.61,3,85.83,Completed
O281422,C78,P35,Sports,Cash,2025-08-20 06:54:00,250.52,3,751.56,Completed
O659087,C161,P32,Clothing,Credit Card,2025-08-24 01:06:00,111.83,1,111.83,Completed
O634367,C88,P20,Books,Debit Card,2025-08-21 12:47:00,245.25,2,490.5,Completed
O191804,C159,P30,Home,Credit Card,2025-08-24 08:14:00,187.41,2,374.82,Completed
O912007,C159,P24,Books,Debit Card,2025-08-22 20:27:00,104.81,5,524.05,Completed
O244480,C104,P26,Sports,Credit Card,2025-08-22 06:39:00,45.68,3,137.04,Completed
O535115,C94,P28,Clothing,Cash,2025-08-24 19:43:00,281.28,5,1406.4,Completed
O826554,C173,P43,Books,Debit Card,2025-08-22 17:13:00,393.8,5,1969.0,Completed
O603573,C64,P27,Books,PayPal,2025-08-22 17:38:00,301.16,3,903.48,Completed
O419825,C9,P38,Sports,Credit Card,2025-08-20 07:01:00,87.13,1,87.13,Completed
O584834,C113,P39,Electronics,PayPal,2025-08-24 19:48:00,218.02,4,872.08,Completed
O530572,C130,P32,Home,,2025-08-23 00:31:00,236.13,1,236.13,Completed
O513760,C190,P3,Books,Debit Card,2025-08-24 06:05:00,408.92,4,1635.68,Completed
O288682,C75,P13,Home,UPI,2025-08-22 15:11:00,339.67,4,1358.68,Completed
O535287,C140,P47,Electronics,Cash,2025-08-21 01:59:00,467.27,4,1869.08,Completed
O741100,C104,P49,Sports,UPI,2025-08-20 19:18:00,39.57,1,39.57,Completed
O324564,C136,P41,Books,UPI,2025-08-20 17:03:00,263.54,5,1317.7,Completed
O479773,C154,P28,Home,,2025-08-24 14:54:00,180.6,1,180.6,Completed
O945102,C139,P27,Books,Cash,2025-08-20 00:02:00,58.19,4,232.76,Completed
O373023,C65,P13,Sports,Credit Card,2025-08-20 18:00:00,370.52,2,741.04,Completed
O476190,C163,P27,Books,UPI,2025-08-20 00:31:00,118.3,1,118.3,Cancelled
O291188,C5,P5,Sports,Credit Card,2025-08-21 09:46:00,420.75,5,2103.75,Completed
O721922,C5,P45,Clothing,UPI,2025-08-24 21:54:00,237.61,5,1188.05,Completed
O460892,C1,P15,Books,PayPal,2025-08-24 06:19:00,71.69,1,71.69,Completed
O202882,C45,P41,Clothing,UPI,2025-08-21 13:13:00,309.46,5,1547.3,Completed
O833225,C164,P10,Home,Credit Card,2025-08-22 21:15:00,257.31,3,771.93,Completed
O561915,C160,P1,Books,Debit Card,2025-08-24 23:23:00,398.5,5,1992.5,Completed
O225815,C61,P49,Home,PayPal,2025-08-20 21:07:00,91.76,2,183.52,Completed
O432501,C98,P40,Home,Credit Card,2025-08-20 17:32:00,455.79,4,1823.16,Completed
O101520,C124,P19,Home,PayPal,2025-08-23 15:29:00,479.96,1,479.96,Completed
O472501,C43,P22,Sports,Debit Card,2025-08-24 08:04:00,202.67,3,608.01,Completed
O246578,C19,P15,Home,PayPal,2025-08-24 20:03:00,187.17,3,561.51,Completed
O992585,C171,P30,Clothing,Credit Card,2025-08-24 16:31:00,16.2,2,32.4,Completed
O901959,C72,P28,Clothing,PayPal,2025-08-24 01:40:00,106.04,2,212.08,Completed
O968667,C110,P16,Books,Debit Card,2025-08-20 08:10:00,173.95,3,521.85,Completed
O671721,C38,P12,Sports,Debit Card,2025-08-22 20:12:00,90.9,1,90.9,Completed
O999553,C114,P45,Clothing,Debit Card,2025-08-22 12:33:00,405.67,1,405.67,Completed
O923574,C128,P15,Sports,Credit Card,2025-08-22 14:20:00,405.18,1,405.18,Completed
O485487,C11,P25,Sports,Debit Card,2025-08-22 13:29:00,33.19,1,33.19,Completed
O354606,C120,P16,Electronics,Cash,2025-08-24 12:18:00,223.85,1,223.85,Completed
O781374,C54,P7,Sports,Credit Card,2025-08-20 19:45:00,416.95,5,2084.75,Completed
O238877,C165,P30,Clothing,Cash,2025-08-23 00:40:00,390.12,1,390.12,Completed
O621661,C118,P42,Sports,UPI,2025-08-21 02:34:00,290.94,3,872.82,Completed
O892208,C89,P40,Home,PayPal,2025-08-20 02:14:00,232.21,5,1161.05,Completed
O254801,C153,P31,Electronics,,2025-08-20 22:17:00,139.69,2,279.38,Completed
O558296,C93,P13,Clothing,Credit Card,2025-08-21 01:22:00,271.27,4,1085.08,Completed
O589661,C113,P45,Clothing,Cash,2025-08-24 09:00:00,339.37,5,1696.85,Completed
O304105,C182,P11,Sports,UPI,2025-08-23 14:43:00,303.3,2,606.6,Cancelled
O350392,C188,P45,Electronics,UPI,2025-08-22 13:32:00,413.51,4,1654.04,Completed
O104862,C185,P25,Electronics,Cash,2025-08-24 05:25:00,328.78,1,328.78,Cancelled
O962403,C77,P9,Sports,Credit Card,2025-08-21 11:59:00,106.75,4,427.0,Completed
O418741,C48,P22,Sports,Cash,2025-08-23 04:05:00,235.66,5,1178.3,Completed
O711936,C75,P47,Clothing,PayPal,2025-08-20 08:35:00,426.17,2,852.34,Completed
O304099,C67,P7,Sports,PayPal,2025-08-23 06:05:00,490.85,4,1963.4,Completed
O505170,C40,P13,Clothing,UPI,2025-08-20 08:21:00,132.98,3,398.94,Completed
O459505,C12,P7,Electronics,PayPal,2025-08-23 01:43:00,157.09,4,628.36,Completed
O869049,C195,P6,Home,Cash,2025-08-21 05:18:00,412.18,2,824.36,Completed
O115309,C147,P16,Electronics,PayPal,2025-08-22 20:03:00,314.42,1,314.42,Completed
O183233,C47,P34,Sports,UPI,2025-08-22 03:53:00,189.39,1,189.39,Completed
O375801,C107,P6,Sports,UPI,2025-08-24 14:18:00,201.37,5,1006.85,Completed
O675398,C127,P17,Clothing,UPI,2025-08-22 06:12:00,420.38,4,1681.52,Completed
O475233,C154,P31,Electronics,Credit Card,2025-08-22 20:54:00,194.33,2,388.66,Completed
O996043,C77,P28,Books,Cash,2025-08-20 15:41:00,159.32,5,796.6,Completed
O665264,C90,P44,Electronics,Credit Card,2025-08-21 03:58:00,412.84,3,1238.52,Completed
O438325,C29,P7,Electronics,UPI,2025-08-21 06:10:00,122.95,3,368.85,Completed
O964325,C30,P48,Electronics,Credit Card,2025-08-20 07:27:00,130.37,5,651.85,Completed
O448088,C141,P7,Clothing,Debit Card,2025-08-21 05:47:00,78.81,3,236.43,Completed
O356281,C135,P20,Books,Credit Card,2025-08-20 18:24:00,125.99,5,629.95,Completed
O225090,C182,P37,Clothing,PayPal,2025-08-20 19:55:00,313.36,3,940.08,Completed
O834627,C94,P9,Electronics,Debit Card,2025-08-20 04:28:00,120.07,4,480.28,Completed
O316704,C143,P29,Electronics,Cash,2025-08-22 10:40:00,204.74,5,1023.7,Completed
O580922,C132,P27,Electronics,Cash,2025-08-20 15:49:00,499.04,5,2495.2,Completed
O759829,C183,P3,Clothing,Cash,2025-08-22 08:18:00,170.82,1,170.82,Completed
O977702,C137,P36,Sports,UPI,2025-08-20 13:02:00,353.31,1,353.31,Completed
O214529,C94,P16,Clothing,PayPal,2025-08-21 18:05:00,402.07,2,804.14,Completed
O881503,C151,P41,Sports,Credit Card,2025-08-24 17:40:00,357.86,3,1073.58,Completed
O188363,C137,P14,Books,PayPal,2025-08-20 21:53:00,43.21,5,216.05,Completed
O726513,C16,P24,Home,Debit Card,2025-08-20 11:42:00,142.33,1,142.33,Completed
O604591,C157,P20,Clothing,Debit Card,2025-08-20 01:16:00,208.92,2,417.84,Completed
O679555,C115,P27,Electronics,Credit Card,2025-08-24 11:28:00,57.79,3,173.37,Completed
O438231,C28,P42,Electronics,UPI,2025-08-23 11:38:00,457.0,3,1371.0,Completed
O722926,C75,P23,Sports,Cash,2025-08-22 04:46:00,287.77,5,1438.85,Cancelled
O796492,C4,P33,Clothing,Credit Card,2025-08-23 07:13:00,451.05,3,1353.15,Completed
O131786,C190,P25,Clothing,UPI,2025-08-24 14:21:00,47.24,5,236.2,Completed
O154001,C193,P47,Home,UPI,2025-08-23 14:09:00,389.76,3,1169.28,Completed
O773601,C142,P2,Sports,Debit Card,2025-08-24 07:53:00,41.63,2,83.26,Completed
