sensor_id,warehouse_id,timestamp,temperature,humidity,battery_level,status
S_W24_4,W24,2025-08-25 02:35:00,22.8,61.8,63.7,OK
S_W14_4,W14,2025-08-25 01:10:00,20.8,65.0,73.0,OK
S_W32_4,W32,2025-08-25 03:35:00,18.3,54.6,84.7,OK
S_W30_4,W30,2025-08-25 00:20:00,22.6,63.7,95.2,OK
S_W15_2,W15,2025-08-25 02:50:00,26.4,61.9,76.1,OK
S_W49_5,W49,2025-08-25 02:00:00,23.1,58.3,50.1,OK
S_W27_5,W27,2025-08-25 03:20:00,23.9,57.3,81.5,OK
S_W22_5,W22,2025-08-25 02:50:00,25.5,71.8,93.9,OK
S_W21_4,W21,2025-08-25 03:45:00,26.3,66.0,63.7,OK
S_W31_1,W31,2025-08-25 01:20:00,26.1,66.0,69.6,OK
S_W30_2,W30,2025-08-25 03:05:00,25.2,61.8,65.0,OK
S_W46_3,W46,2025-08-25 03:15:00,26.8,56.9,95.9,OK
S_W37_5,W37,2025-08-25 03:30:00,23.1,59.5,73.3,OK
S_W28_4,W28,2025-08-25 02:05:00,23.1,57.8,70.4,OK
S_W12_4,W12,2025-08-25 01:05:00,25.6,59.8,50.4,OK
S_W50_2,W50,2025-08-25 01:30:00,22.8,66.5,82.5,OK
S_W22_4,W22,2025-08-25 02:50:00,25.6,51.6,76.8,OK
S_W35_1,W35,2025-08-25 01:50:00,24.5,54.2,94.3,OK
S_W40_2,W40,2025-08-25 01:00:00,29.9,60.4,59.8,OK
S_W49_2,W49,2025-08-25 03:25:00,28.7,57.7,75.3,OK
S_W10_3,W10,2025-08-25 01:50:00,26.0,64.5,75.2,OK
S_W30_1,W30,2025-08-25 01:40:00,23.9,65.8,81.1,OK
S_W26_4,W26,2025-08-25 02:50:00,22.9,56.7,89.0,OK
S_W35_5,W35,2025-08-25 01:10:00,22.6,60.4,80.4,OK
S_W47_2,W47,2025-08-25 02:05:00,25.9,58.5,94.8,OK
S_W33_4,W33,2025-08-25 00:10:00,28.3,57.8,89.8,OK
S_W5_2,W5,2025-08-25 03:15:00,29.9,64.6,96.3,OK
S_W40_5,W40,2025-08-25 02:50:00,18.7,60.9,51.5,OK
S_W1_5,W1,2025-08-25 02:30:00,19.3,66.5,58.4,OK
S_W9_5,W9,2025-08-25 03:25:00,25.2,56.3,53.3,OK
S_W22_5,W22,2025-08-25 02:20:00,22.0,58.7,95.1,OK
S_W16_3,W16,2025-08-25 04:40:00,21.2,56.7,95.5,OK
S_W33_5,W33,2025-08-25 02:30:00,22.9,61.3,56.5,OK
S_W26_5,W26,2025-08-25 03:15:00,24.6,64.2,96.6,OK
S_W15_1,W15,2025-08-25 01:50:00,22.0,68.0,83.1,OK
S_W28_5,W28,2025-08-25 03:15:00,26.2,58.7,53.4,OK
S_W46_3,W46,2025-08-25 00:55:00,26.5,57.6,50.3,OK
S_W9_3,W9,2025-08-25 00:55:00,28.4,62.7,99.1,OK
S_W47_1,W47,2025-08-25 03:00:00,26.0,61.9,82.3,OK
S_W33_3,W33,2025-08-25 00:20:00,22.8,68.4,70.2,OK
S_W18_3,W18,2025-08-25 01:40:00,-100.0,56.6,84.9,MALFUNCTION
S_W23_1,W23,2025-08-25 03:50:00,26.2,72.3,54.1,OK
S_W50_2,W50,2025-08-25 01:00:00,26.3,60.6,58.7,OK
S_W10_1,W10,2025-08-25 03:50:00,20.7,59.9,61.5,OK
S_W3_5,W3,2025-08-25 00:30:00,20.8,59.5,84.6,OK
S_W46_5,W46,2025-08-25 03:55:00,23.9,62.5,82.5,OK
S_W49_1,W49,2025-08-25 04:10:00,25.7,55.0,74.3,OK
S_W25_1,W25,2025-08-25 04:00:00,25.1,64.1,70.6,OK
S_W32_4,W32,2025-08-25 00:20:00,21.9,66.1,60.7,OK
S_W45_5,W45,2025-08-25 01:55:00,30.1,53.5,77.2,OK
S_W44_3,W44,2025-08-25 02:05:00,22.3,95.0,64.1,OK
S_W16_4,W16,2025-08-25 01:40:00,21.2,66.2,98.1,OK
S_W2_1,W2,2025-08-25 00:20:00,21.5,57.5,89.1,OK
S_W20_1,W20,2025-08-25 01:45:00,28.5,57.0,84.8,OK
S_W31_4,W31,2025-08-25 03:40:00,24.9,63.7,60.2,OK
S_W9_3,W9,2025-08-25 03:40:00,32.0,62.9,70.3,OK
S_W14_2,W14,2025-08-25 01:20:00,24.9,53.1,56.2,OK
S_W14_1,W14,2025-08-25 04:00:00,23.6,59.3,96.1,OK
S_W22_2,W22,2025-08-25 01:00:00,31.0,61.8,98.7,OK
S_W35_4,W35,2025-08-25 00:45:00,22.4,68.0,61.2,OK
S_W30_5,W30,2025-08-25 03:00:00,30.9,59.6,55.3,OK
S_W34_5,W34,2025-08-25 01:35:00,23.8,56.2,91.2,OK
S_W23_4,W23,2025-08-25 02:25:00,25.0,58.0,89.6,OK
S_W50_1,W50,2025-08-25 00:45:00,27.6,61.9,69.3,OK
S_W40_4,W40,2025-08-25 00:20:00,26.0,61.8,84.1,OK
S_W3_5,W3,2025-08-25 01:40:00,30.2,62.2,60.8,OK
S_W21_4,W21,2025-08-25 01:25:00,-100.0,49.2,85.6,MALFUNCTION
S_W18_1,W18,2025-08-25 01:15:00,27.6,59.2,89.4,OK
S_W19_5,W19,2025-08-25 01:25:00,18.6,57.8,79.7,OK
S_W15_3,W15,2025-08-25 01:15:00,22.5,65.5,91.3,OK
S_W23_3,W23,2025-08-25 03:45:00,27.4,57.7,99.7,OK
S_W40_5,W40,2025-08-25 00:10:00,24.6,55.9,94.3,OK
S_W42_4,W42,2025-08-25 01:45:00,24.6,58.4,86.4,OK
S_W49_5,W49,2025-08-25 03:25:00,25.9,63.2,85.5,OK
S_W37_3,W37,2025-08-25 04:45:00,24.9,60.7,56.2,OK
S_W37_3,W37,2025-08-25 00:40:00,28.7,62.7,54.5,OK
S_W43_3,W43,2025-08-25 02:40:00,21.4,58.9,85.2,OK
S_W6_2,W6,2025-08-25 00:15:00,25.3,54.9,71.0,OK
S_W37_4,W37,2025-08-25 03:40:00,26.5,62.4,94.6,OK
S_W42_1,W42,2025-08-25 02:25:00,21.3,59.1,80.8,OK
S_W40_2,W40,2025-08-25 03:20:00,23.0,62.4,52.4,OK
S_W22_2,W22,2025-08-25 00:50:00,26.9,60.3,78.4,OK
S_W35_4,W35,2025-08-25 02:55:00,21.5,66.8,72.2,OK
S_W5_1,W5,2025-08-25 00:55:00,100.0,60.8,54.4,MALFUNCTION
S_W3_1,W3,2025-08-25 04:00:00,32.9,58.6,81.9,OK
S_W18_4,W18,2025-08-25 01:35:00,29.4,55.3,53.2,OK
S_W5_3,W5,2025-08-25 03:50:00,23.7,67.7,56.4,OK
S_W38_4,W38,2025-08-25 02:05:00,26.4,55.8,92.2,OK
S_W28_1,W28,2025-08-25 01:55:00,27.1,60.5,60.6,OK
S_W49_4,W49,2025-08-25 02:20:00,27.1,60.7,76.2,OK
S_W43_2,W43,2025-08-25 02:20:00,22.0,54.3,97.2,OK
S_W26_3,W26,2025-08-25 02:55:00,24.3,57.9,78.4,OK
S_W47_1,W47,2025-08-25 03:20:00,27.9,65.6,94.1,OK
S_W13_4,W13,2025-08-25 03:15:00,34.0,49.4,55.6,OK
S_W4_1,W4,2025-08-25 03:55:00,23.5,62.6,80.2,OK
S_W26_3,W26,2025-08-25 03:25:00,24.3,58.7,53.3,OK
S_W41_3,W41,2025-08-25 01:30:00,26.5,55.0,84.7,OK
S_W45_2,W45,2025-08-25 01:15:00,31.2,66.6,67.1,OK
S_W44_1,W44,2025-08-25 02:20:00,100.0,61.2,68.8,MALFUNCTION
S_W19_5,W19,2025-08-25 01:35:00,25.9,51.0,76.1,OK
S_W21_5,W21,2025-08-25 02:30:00,18.7,64.7,88.7,OK
S_W48_1,W48,2025-08-25 01:40:00,25.1,56.2,83.9,OK
S_W40_3,W40,2025-08-25 01:50:00,26.2,67.2,71.5,OK
S_W22_1,W22,2025-08-25 02:30:00,26.6,68.0,69.1,OK
S_W34_2,W34,2025-08-25 03:25:00,28.4,53.1,56.5,OK
S_W2_3,W2,2025-08-25 03:40:00,22.8,63.8,52.6,OK
S_W25_5,W25,2025-08-25 03:55:00,25.7,62.6,52.7,OK
S_W19_3,W19,2025-08-25 01:20:00,28.9,62.0,87.7,OK
S_W44_1,W44,2025-08-25 03:35:00,22.4,95.0,58.5,OK
S_W31_4,W31,2025-08-25 01:10:00,25.6,65.4,52.1,OK
S_W34_3,W34,2025-08-25 03:45:00,23.3,57.9,72.0,OK
S_W8_5,W8,2025-08-25 01:15:00,25.8,67.3,84.1,OK
S_W34_4,W34,2025-08-25 00:40:00,27.1,57.9,99.7,OK
S_W4_1,W4,2025-08-25 00:45:00,23.4,64.1,50.0,OK
S_W37_1,W37,2025-08-25 03:00:00,26.6,53.6,94.4,OK
S_W26_3,W26,2025-08-25 03:45:00,22.5,57.5,90.3,OK
S_W35_4,W35,2025-08-25 01:55:00,23.4,55.2,57.3,OK
S_W48_5,W48,2025-08-25 00:25:00,28.9,50.4,69.8,OK
S_W25_3,W25,2025-08-25 01:30:00,20.3,64.8,64.0,OK
S_W47_5,W47,2025-08-25 00:25:00,25.2,57.6,90.5,OK
S_W30_3,W30,2025-08-25 03:40:00,29.0,67.4,58.2,OK
S_W32_5,W32,2025-08-25 01:45:00,22.1,61.0,88.3,OK
S_W12_2,W12,2025-08-25 02:10:00,27.4,53.9,58.8,OK
S_W2_2,W2,2025-08-25 02:40:00,20.5,60.7,99.7,OK
S_W45_5,W45,2025-08-25 03:55:00,24.1,56.0,58.5,OK
S_W1_5,W1,2025-08-25 02:40:00,27.1,61.2,69.7,OK
S_W27_3,W27,2025-08-25 01:10:00,27.5,62.4,96.3,OK
S_W37_4,W37,2025-08-25 02:45:00,21.3,66.1,96.7,OK
S_W30_4,W30,2025-08-25 00:55:00,29.8,61.8,88.6,OK
S_W17_1,W17,2025-08-25 02:15:00,23.5,60.2,89.9,OK
S_W38_5,W38,2025-08-25 03:15:00,20.0,59.9,70.4,OK
S_W44_1,W44,2025-08-25 03:10:00,19.3,63.8,67.3,OK
S_W6_3,W6,2025-08-25 00:30:00,23.0,52.3,88.4,OK
S_W37_4,W37,2025-08-25 01:10:00,-100.0,56.3,67.6,MALFUNCTION
S_W50_3,W50,2025-08-25 00:10:00,26.6,54.9,90.8,OK
S_W28_3,W28,2025-08-25 02:55:00,23.9,59.0,65.2,OK
S_W31_5,W31,2025-08-25 01:00:00,23.8,61.7,58.5,OK
S_W14_4,W14,2025-08-25 01:55:00,28.3,66.0,51.5,OK
S_W16_5,W16,2025-08-25 04:00:00,24.3,60.3,92.7,OK
S_W8_1,W8,2025-08-25 04:05:00,27.2,62.8,61.4,OK
S_W19_1,W19,2025-08-25 02:50:00,18.5,55.4,51.6,OK
S_W15_2,W15,2025-08-25 03:45:00,29.2,60.9,86.6,OK
S_W44_5,W44,2025-08-25 02:50:00,22.6,61.8,51.6,OK
S_W38_2,W38,2025-08-25 00:55:00,100.0,64.2,69.5,MALFUNCTION
S_W39_5,W39,2025-08-25 01:25:00,27.0,61.8,71.2,OK
S_W2_2,W2,2025-08-25 04:20:00,24.9,59.0,87.1,OK
S_W8_3,W8,2025-08-25 01:05:00,28.2,55.3,98.3,OK
S_W21_3,W21,2025-08-25 04:25:00,25.1,60.4,83.6,OK
S_W11_5,W11,2025-08-25 00:20:00,21.6,66.0,87.7,OK
S_W24_2,W24,2025-08-25 00:05:00,28.3,71.0,92.8,OK
S_W4_3,W4,2025-08-25 03:50:00,21.4,53.7,65.2,OK
S_W9_3,W9,2025-08-25 02:10:00,25.8,59.4,85.8,OK
S_W40_1,W40,2025-08-25 04:20:00,24.0,59.8,85.6,OK
S_W43_2,W43,2025-08-25 01:10:00,30.2,59.8,67.0,OK
S_W2_5,W2,2025-08-25 02:55:00,23.9,56.0,86.1,OK
S_W29_3,W29,2025-08-25 02:50:00,24.4,55.5,63.8,OK
S_W39_3,W39,2025-08-25 00:55:00,21.3,56.9,54.7,OK
S_W32_5,W32,2025-08-25 03:30:00,24.6,62.4,61.1,OK
S_W21_5,W21,2025-08-25 01:15:00,26.9,51.8,95.0,OK
S_W36_3,W36,2025-08-25 01:05:00,22.8,50.3,56.6,OK
S_W30_1,W30,2025-08-25 02:15:00,25.6,64.2,68.7,OK
S_W38_1,W38,2025-08-25 02:05:00,21.4,64.9,98.6,OK
S_W17_2,W17,2025-08-25 01:40:00,22.6,59.5,81.4,OK
S_W11_1,W11,2025-08-25 02:55:00,26.2,59.5,90.8,OK
S_W5_3,W5,2025-08-25 00:55:00,100.0,0.0,82.4,MALFUNCTION
S_W23_2,W23,2025-08-25 03:10:00,100.0,57.0,79.4,MALFUNCTION
S_W46_2,W46,2025-08-25 03:20:00,23.1,60.4,95.2,OK
S_W47_2,W47,2025-08-25 01:05:00,24.2,57.9,59.8,OK
S_W4_1,W4,2025-08-25 03:40:00,21.8,61.7,80.4,OK
S_W30_2,W30,2025-08-25 00:35:00,22.6,55.7,89.7,OK
S_W16_3,W16,2025-08-25 00:40:00,19.5,63.0,71.6,OK
S_W32_1,W32,2025-08-25 00:50:00,28.3,61.7,78.5,OK
S_W12_4,W12,2025-08-25 03:00:00,23.5,61.6,60.8,OK
S_W43_5,W43,2025-08-25 03:00:00,22.8,64.1,83.1,OK
S_W6_4,W6,2025-08-25 03:20:00,26.5,62.5,61.5,OK
S_W49_3,W49,2025-08-25 01:25:00,20.2,58.7,85.7,OK
S_W21_1,W21,2025-08-25 01:30:00,26.3,64.3,53.1,OK
S_W44_4,W44,2025-08-25 00:10:00,24.8,51.2,65.4,OK
S_W25_4,W25,2025-08-25 01:50:00,25.1,65.3,68.5,OK
S_W43_3,W43,2025-08-25 01:30:00,32.4,61.9,69.2,OK
S_W30_3,W30,2025-08-25 03:00:00,23.7,57.7,57.1,OK
S_W43_5,W43,2025-08-25 01:55:00,-100.0,63.6,64.9,MALFUNCTION
S_W41_5,W41,2025-08-25 04:05:00,24.4,58.6,82.0,OK
S_W26_3,W26,2025-08-25 01:55:00,24.9,70.2,59.2,OK
S_W24_4,W24,2025-08-25 01:50:00,25.0,59.6,53.4,OK
S_W45_3,W45,2025-08-25 01:00:00,19.5,55.8,66.7,OK
S_W32_5,W32,2025-08-25 03:15:00,23.1,60.9,61.7,OK
S_W20_2,W20,2025-08-25 00:50:00,25.4,62.4,84.9,OK
S_W4_5,W4,2025-08-25 01:30:00,25.0,60.3,70.6,OK
S_W18_1,W18,2025-08-25 01:50:00,22.9,67.1,96.6,OK
S_W2_5,W2,2025-08-25 01:30:00,25.0,58.8,56.9,OK
S_W31_5,W31,2025-08-25 04:05:00,26.2,56.7,54.0,OK
S_W49_2,W49,2025-08-25 03:40:00,26.5,63.6,56.3,OK
S_W22_4,W22,2025-08-25 00:55:00,25.0,69.3,53.3,OK
S_W43_1,W43,2025-08-25 01:50:00,25.5,56.8,58.2,OK
S_W49_3,W49,2025-08-25 03:05:00,27.0,55.9,82.5,OK
S_W30_5,W30,2025-08-25 00:45:00,24.5,56.3,64.1,OK
S_W43_1,W43,2025-08-25 03:45:00,28.6,58.7,77.9,OK
S_W9_2,W9,2025-08-25 01:15:00,22.4,57.0,52.5,OK
S_W32_4,W32,2025-08-25 02:10:00,27.7,48.9,50.8,OK
S_W3_3,W3,2025-08-25 00:40:00,25.9,65.5,52.5,OK
S_W22_1,W22,2025-08-25 03:50:00,24.1,59.5,83.0,OK
S_W3_4,W3,2025-08-25 01:30:00,23.0,69.4,98.0,OK
S_W21_1,W21,2025-08-25 01:25:00,27.8,68.9,58.9,OK
S_W36_1,W36,2025-08-25 04:20:00,24.7,53.6,74.1,OK
S_W25_1,W25,2025-08-25 01:20:00,25.6,58.2,66.1,OK
S_W46_2,W46,2025-08-25 01:00:00,22.6,65.8,86.0,OK
S_W29_5,W29,2025-08-25 02:25:00,26.9,57.2,78.0,OK
S_W45_1,W45,2025-08-25 03:35:00,30.2,61.4,75.7,OK
S_W27_5,W27,2025-08-25 01:55:00,28.6,61.5,70.6,OK
S_W24_1,W24,2025-08-25 02:05:00,21.8,64.9,88.1,OK
S_W13_5,W13,2025-08-25 01:20:00,23.4,57.7,89.7,OK
S_W46_4,W46,2025-08-25 02:55:00,25.6,58.6,51.3,OK
S_W3_1,W3,2025-08-25 02:35:00,22.2,53.8,78.2,OK
S_W32_3,W32,2025-08-25 03:45:00,18.8,63.6,81.6,OK
S_W8_4,W8,2025-08-25 02:35:00,25.1,63.1,77.3,OK
S_W49_5,W49,2025-08-25 03:55:00,20.1,63.2,85.3,OK
S_W34_2,W34,2025-08-25 02:45:00,-100.0,50.9,65.0,MALFUNCTION
S_W10_4,W10,2025-08-25 00:30:00,23.3,63.8,91.8,OK
S_W2_5,W2,2025-08-25 03:25:00,25.2,59.9,72.2,OK
S_W14_2,W14,2025-08-25 01:15:00,27.8,58.1,71.2,OK
S_W4_5,W4,2025-08-25 03:45:00,26.4,63.7,73.5,OK
S_W28_3,W28,2025-08-25 01:20:00,29.7,52.9,96.4,OK
S_W14_3,W14,2025-08-25 03:55:00,20.9,59.5,75.5,OK
S_W19_5,W19,2025-08-25 01:20:00,24.2,67.8,82.0,OK
S_W21_4,W21,2025-08-25 01:55:00,18.7,65.4,75.1,OK
S_W21_1,W21,2025-08-25 03:35:00,26.6,66.1,91.4,OK
S_W37_5,W37,2025-08-25 03:50:00,18.3,95.0,91.3,OK
S_W20_4,W20,2025-08-25 02:50:00,21.5,54.3,89.3,OK
S_W2_1,W2,2025-08-25 00:10:00,25.4,58.3,91.5,OK
S_W18_2,W18,2025-08-25 01:15:00,24.2,62.2,60.4,OK
S_W38_2,W38,2025-08-25 03:45:00,25.5,59.0,91.6,OK
S_W41_3,W41,2025-08-25 02:25:00,23.8,60.0,75.8,OK
S_W42_1,W42,2025-08-25 00:35:00,27.1,0.0,52.9,OK
S_W24_4,W24,2025-08-25 01:05:00,28.7,51.1,80.6,OK
S_W47_1,W47,2025-08-25 02:15:00,31.1,63.0,75.6,OK
S_W44_1,W44,2025-08-25 01:00:00,22.0,59.0,57.0,OK
S_W31_3,W31,2025-08-25 01:45:00,25.5,57.5,98.7,OK
S_W18_3,W18,2025-08-25 02:35:00,24.5,66.9,52.6,OK
S_W37_1,W37,2025-08-25 01:55:00,19.5,54.7,90.9,OK
S_W31_4,W31,2025-08-25 02:45:00,29.5,60.3,72.8,OK
S_W5_3,W5,2025-08-25 03:05:00,20.6,69.4,77.1,OK
S_W45_2,W45,2025-08-25 01:55:00,-100.0,54.0,94.6,MALFUNCTION
S_W20_5,W20,2025-08-25 03:55:00,25.1,58.8,81.6,OK
S_W46_5,W46,2025-08-25 04:05:00,100.0,57.5,55.4,MALFUNCTION
S_W21_5,W21,2025-08-25 00:05:00,-100.0,59.4,67.7,MALFUNCTION
S_W18_3,W18,2025-08-25 03:45:00,30.2,67.6,75.1,OK
S_W30_2,W30,2025-08-25 02:20:00,22.3,61.6,90.0,OK
S_W12_4,W12,2025-08-25 01:15:00,22.9,59.3,55.9,OK
S_W13_2,W13,2025-08-25 01:30:00,26.4,66.8,93.0,OK
S_W27_4,W27,2025-08-25 01:35:00,23.5,59.9,66.7,OK
S_W6_1,W6,2025-08-25 01:20:00,29.2,62.6,83.6,OK
S_W11_2,W11,2025-08-25 04:00:00,23.5,59.3,87.0,OK
S_W14_2,W14,2025-08-25 00:30:00,22.6,55.8,90.5,OK
S_W43_4,W43,2025-08-25 03:05:00,26.6,65.3,58.4,OK
S_W17_1,W17,2025-08-25 01:05:00,27.4,61.4,74.1,OK
S_W20_2,W20,2025-08-25 00:10:00,25.4,67.0,79.5,OK
S_W24_4,W24,2025-08-25 03:05:00,28.6,72.5,94.8,OK
S_W3_5,W3,2025-08-25 02:00:00,19.7,58.8,71.3,OK
S_W34_5,W34,2025-08-25 04:20:00,24.4,64.4,50.6,OK
S_W43_1,W43,2025-08-25 02:05:00,24.4,59.0,93.9,OK
S_W21_1,W21,2025-08-25 00:20:00,27.8,55.8,73.6,OK
S_W40_1,W40,2025-08-25 02:45:00,23.1,64.4,51.2,OK
S_W8_4,W8,2025-08-25 01:40:00,22.8,61.4,52.3,OK
S_W43_1,W43,2025-08-25 00:30:00,25.0,71.0,83.6,OK
S_W17_3,W17,2025-08-25 02:15:00,25.1,53.5,80.0,OK
S_W1_3,W1,2025-08-25 03:25:00,26.6,64.5,59.3,OK
S_W20_4,W20,2025-08-25 01:50:00,27.1,56.8,75.6,OK
S_W16_3,W16,2025-08-25 01:50:00,31.6,58.8,86.9,OK
S_W19_3,W19,2025-08-25 00:40:00,28.3,63.0,90.2,OK
S_W16_2,W16,2025-08-25 01:10:00,27.2,55.6,56.2,OK
S_W26_1,W26,2025-08-25 02:35:00,24.9,61.8,82.9,OK
S_W50_5,W50,2025-08-25 02:20:00,24.2,47.6,77.7,OK
S_W31_3,W31,2025-08-25 02:10:00,24.7,55.3,90.0,OK
S_W29_2,W29,2025-08-25 01:45:00,22.0,67.1,63.6,OK
S_W38_4,W38,2025-08-25 01:15:00,22.1,54.6,99.1,OK
S_W30_4,W30,2025-08-25 02:25:00,21.6,59.2,73.4,OK
S_W4_1,W4,2025-08-25 03:25:00,25.8,60.4,83.8,OK
S_W13_3,W13,2025-08-25 02:50:00,29.3,64.8,63.2,OK
S_W47_4,W47,2025-08-25 04:35:00,23.8,62.7,63.8,OK
S_W41_1,W41,2025-08-25 03:00:00,20.1,57.4,85.7,OK
S_W24_3,W24,2025-08-25 02:15:00,27.5,59.8,94.3,OK
S_W39_1,W39,2025-08-25 00:15:00,25.5,51.0,93.3,OK
S_W43_1,W43,2025-08-25 03:55:00,26.1,53.0,99.8,OK
S_W48_4,W48,2025-08-25 01:55:00,24.5,58.5,77.2,OK
S_W35_5,W35,2025-08-25 00:55:00,25.7,62.8,61.7,OK
S_W31_5,W31,2025-08-25 01:35:00,26.2,52.4,69.4,OK
S_W13_2,W13,2025-08-25 00:10:00,26.4,60.1,76.0,OK
S_W30_3,W30,2025-08-25 00:45:00,21.8,55.8,57.0,OK
S_W8_4,W8,2025-08-25 03:55:00,26.1,64.0,96.3,OK
S_W6_4,W6,2025-08-25 03:40:00,27.4,62.7,90.1,OK
S_W8_2,W8,2025-08-25 02:35:00,30.6,65.5,82.6,OK
S_W42_4,W42,2025-08-25 00:35:00,25.4,62.2,66.4,OK
S_W15_5,W15,2025-08-25 00:30:00,22.5,58.2,79.7,OK
S_W9_3,W9,2025-08-25 01:35:00,25.9,62.6,76.1,OK
S_W11_3,W11,2025-08-25 02:25:00,30.1,64.9,76.0,OK
S_W34_3,W34,2025-08-25 00:15:00,27.4,61.3,75.8,OK
S_W40_1,W40,2025-08-25 00:30:00,25.7,55.9,93.0,OK
S_W30_5,W30,2025-08-25 01:20:00,29.9,61.1,98.2,OK
S_W29_1,W29,2025-08-25 02:10:00,21.9,47.4,61.1,OK
S_W46_2,W46,2025-08-25 03:50:00,28.9,62.7,79.8,OK
S_W4_3,W4,2025-08-25 04:40:00,27.5,60.9,72.5,OK
S_W30_2,W30,2025-08-25 02:00:00,27.6,55.0,70.2,OK
S_W18_4,W18,2025-08-25 00:30:00,23.3,64.6,85.3,OK
S_W7_1,W7,2025-08-25 01:30:00,23.0,64.5,90.7,OK
S_W29_5,W29,2025-08-25 02:40:00,24.6,58.6,85.2,OK
S_W38_3,W38,2025-08-25 01:15:00,28.0,58.3,50.2,OK
S_W24_3,W24,2025-08-25 00:35:00,24.9,58.4,82.3,OK
S_W50_3,W50,2025-08-25 00:45:00,27.9,56.3,57.6,OK
S_W16_4,W16,2025-08-25 01:50:00,27.0,58.6,93.9,OK
S_W44_2,W44,2025-08-25 00:10:00,23.5,67.4,80.4,OK
S_W46_5,W46,2025-08-25 00:15:00,28.8,64.1,94.9,OK
S_W43_3,W43,2025-08-25 03:15:00,21.1,61.3,88.0,OK
S_W33_2,W33,2025-08-25 02:55:00,24.7,53.7,53.6,OK
S_W38_1,W38,2025-08-25 00:05:00,24.9,51.1,96.5,OK
S_W46_3,W46,2025-08-25 01:45:00,28.5,54.5,74.8,OK
S_W6_4,W6,2025-08-25 01:15:00,27.1,59.4,62.8,OK
S_W8_3,W8,2025-08-25 02:25:00,100.0,53.1,91.3,MALFUNCTION
S_W32_4,W32,2025-08-25 00:50:00,27.4,67.6,71.2,OK
S_W4_1,W4,2025-08-25 02:45:00,22.4,50.6,58.3,OK
S_W28_1,W28,2025-08-25 01:20:00,19.6,59.9,66.7,OK
S_W47_2,W47,2025-08-25 02:15:00,29.8,62.5,59.5,OK
S_W11_1,W11,2025-08-25 00:05:00,21.9,60.3,82.1,OK
S_W18_2,W18,2025-08-25 04:05:00,21.7,57.6,54.2,OK
S_W8_4,W8,2025-08-25 03:40:00,19.1,65.9,56.2,OK
S_W4_5,W4,2025-08-25 02:00:00,22.9,52.3,85.7,OK
S_W41_3,W41,2025-08-25 04:20:00,25.9,62.3,74.8,OK
S_W21_5,W21,2025-08-25 04:15:00,19.8,52.2,59.6,OK
S_W46_4,W46,2025-08-25 03:55:00,20.5,64.5,71.7,OK
S_W45_2,W45,2025-08-25 00:35:00,24.7,65.2,87.3,OK
S_W7_2,W7,2025-08-25 02:55:00,24.6,62.9,97.9,OK
S_W13_5,W13,2025-08-25 00:20:00,25.9,58.0,92.0,OK
S_W29_4,W29,2025-08-25 02:40:00,25.9,61.0,92.7,OK
S_W18_5,W18,2025-08-25 02:35:00,24.4,57.9,69.8,OK
S_W4_5,W4,2025-08-25 03:10:00,26.3,47.1,77.1,OK
S_W13_2,W13,2025-08-25 01:50:00,28.8,66.1,55.8,OK
S_W3_4,W3,2025-08-25 01:05:00,25.0,57.8,60.7,OK
S_W42_5,W42,2025-08-25 03:10:00,26.9,57.4,76.5,OK
S_W31_3,W31,2025-08-25 04:15:00,26.7,60.1,70.4,OK
S_W33_4,W33,2025-08-25 00:35:00,28.1,58.1,62.9,OK
S_W4_2,W4,2025-08-25 02:30:00,27.2,61.6,97.9,OK
S_W33_5,W33,2025-08-25 03:55:00,23.6,66.5,85.6,OK
S_W10_1,W10,2025-08-25 04:10:00,27.7,53.6,81.9,OK
S_W45_5,W45,2025-08-25 00:10:00,22.1,60.6,50.5,OK
S_W47_4,W47,2025-08-25 04:20:00,21.4,0.0,79.4,OK
S_W18_5,W18,2025-08-25 00:20:00,23.5,59.5,90.8,OK
S_W44_1,W44,2025-08-25 01:25:00,23.9,55.4,59.8,OK
S_W11_1,W11,2025-08-25 02:15:00,24.3,56.9,61.2,OK
S_W13_1,W13,2025-08-25 00:25:00,27.2,65.3,86.0,OK
S_W41_2,W41,2025-08-25 03:55:00,27.3,57.9,90.3,OK
S_W7_2,W7,2025-08-25 03:10:00,23.2,61.4,85.6,OK
S_W48_3,W48,2025-08-25 01:25:00,19.8,51.6,68.1,OK
S_W50_5,W50,2025-08-25 01:10:00,26.5,63.0,78.8,OK
S_W24_1,W24,2025-08-25 03:45:00,25.8,59.4,92.8,OK
S_W9_5,W9,2025-08-25 02:20:00,30.5,63.8,67.0,OK
S_W17_3,W17,2025-08-25 00:20:00,25.1,54.3,55.8,OK
S_W48_3,W48,2025-08-25 02:35:00,27.6,49.0,77.6,OK
S_W22_1,W22,2025-08-25 04:00:00,26.6,62.1,60.4,OK
S_W13_1,W13,2025-08-25 02:15:00,25.5,57.7,72.4,OK
S_W17_5,W17,2025-08-25 02:50:00,27.9,68.7,89.1,OK
S_W19_5,W19,2025-08-25 03:00:00,23.1,55.4,86.8,OK
S_W5_1,W5,2025-08-25 04:40:00,23.2,73.0,83.4,OK
S_W34_2,W34,2025-08-25 01:30:00,28.9,56.5,71.3,OK
S_W39_2,W39,2025-08-25 00:10:00,18.6,56.3,92.6,OK
S_W22_2,W22,2025-08-25 01:10:00,27.1,65.1,96.8,OK
